epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
121,48025.1,1.23626,0.93203,1.24887,0.68555,0.57802,0.63458,0.32521,1.65387,1.32381,1.59048,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,48407.6,1.23703,0.93031,1.25138,0.69361,0.57527,0.6338,0.32481,1.65597,1.3269,1.59183,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,48796.1,1.22272,0.9179,1.24447,0.69764,0.57287,0.63357,0.32468,1.65765,1.3282,1.59312,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,49181.1,1.22222,0.91151,1.24065,0.69583,0.57123,0.63323,0.32446,1.65989,1.33032,1.59448,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,49564.3,1.21407,0.90115,1.237,0.68989,0.57376,0.63249,0.32411,1.66193,1.33304,1.59619,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,49950.6,1.20717,0.90109,1.23313,0.68623,0.57504,0.63206,0.32414,1.66414,1.33493,1.59756,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,50335.3,1.20542,0.89517,1.22954,0.68709,0.57415,0.63105,0.32385,1.66563,1.33829,1.59856,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,50707,1.19877,0.87728,1.22372,0.68359,0.57818,0.63112,0.32353,1.66783,1.34144,1.60009,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,51099.2,1.18932,0.87719,1.22167,0.68056,0.58,0.63068,0.32295,1.66949,1.34563,1.60108,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,51475.8,1.19165,0.87513,1.22022,0.68072,0.5804,0.63134,0.32251,1.67164,1.34847,1.60247,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,51857.7,1.18693,0.86935,1.21576,0.68035,0.58074,0.63118,0.32185,1.67396,1.35234,1.60389,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,52233.1,1.17722,0.86427,1.21087,0.68132,0.57938,0.6306,0.32117,1.6755,1.35532,1.60458,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,52623.7,1.16957,0.85206,1.2066,0.68004,0.58024,0.63033,0.32094,1.67807,1.35859,1.60602,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,53006,1.16767,0.8487,1.20297,0.68077,0.57862,0.62916,0.32092,1.68038,1.36219,1.60698,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,53391.9,1.16238,0.8438,1.20374,0.68106,0.57963,0.62873,0.31999,1.68238,1.36561,1.60872,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
