epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
113,50309.8,1.28796,1.06525,1.39786,0.65087,0.59768,0.63964,0.3327,1.64492,1.36992,1.71689,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,50745.1,1.27746,1.05642,1.39186,0.65301,0.59659,0.63853,0.33213,1.64666,1.37225,1.71742,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,51187,1.28257,1.05934,1.39286,0.65583,0.58759,0.63726,0.33182,1.64857,1.37399,1.71815,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,51618.8,1.27215,1.05121,1.38669,0.65698,0.58757,0.63684,0.33124,1.65034,1.37623,1.71841,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,52060.4,1.27125,1.04351,1.38795,0.65862,0.58553,0.63731,0.33097,1.65278,1.3799,1.71977,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,52506.5,1.26155,1.03077,1.37722,0.66039,0.58704,0.63696,0.33036,1.65463,1.38273,1.7205,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,52955,1.25743,1.02247,1.37886,0.65755,0.58801,0.63542,0.32939,1.65684,1.38648,1.72188,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,53398.7,1.25085,1.01409,1.37192,0.6554,0.59047,0.63526,0.32937,1.65888,1.38938,1.72278,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,53833.3,1.24239,1.00553,1.36201,0.64781,0.59548,0.6356,0.32883,1.66094,1.39286,1.72361,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,54266.8,1.24543,1.00663,1.36544,0.64777,0.59698,0.63407,0.32861,1.66327,1.39584,1.72519,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,54713.6,1.23245,0.99269,1.35553,0.6468,0.59693,0.63363,0.32811,1.66582,1.39844,1.72667,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,55150.6,1.22735,0.98453,1.34811,0.64884,0.59543,0.63307,0.328,1.66745,1.40149,1.72738,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
